ID_classes;ic1_mean;BI2_mean;MSAVI2_mean;NDWI2_mean
1;-0.7306235016184153;112.71085949220519;0.22946918133088356;-0.08469860224224231
1;-0.6761858551097768;134.8305804493663;0.2533986115684876;-0.1091351918773828
1;-0.5651147300643581;81.59462265410981;0.4724143785315675;-0.1823917886072939
1;-0.6151292474069296;116.106209207397;0.48499641422989703;-0.21350759154490193
1;-0.6812884350743474;108.26236587717564;0.23882877635239047;-0.06878590230311303
1;-0.6542223710920874;87.21951810307375;0.3867166761889657;-0.1709126940018324
1;-0.590570452612497;93.39007820310485;0.5168709360347566;-0.2315647853048224
1;-0.5885448127108461;73.49076398961684;0.4219797863679774;-0.16758782482322523
1;-0.615942203924836;75.60198803742726;0.4517380002265175;-0.18835725674095252
1;-0.6853606079589144;104.06511789739388;0.5130487856946789;-0.23577756514620885
1;-0.5937394226956016;108.78552914787741;0.4467755755957435;-0.20526081244735156
1;-0.5088994105291718;69.4258629396;0.3664606256599732;-0.11989384719773251
1;-0.6103526084749705;94.00372660698731;0.47242745864689933;-0.2146867381167289
1;-0.5390291674807668;119.11658741877629;0.49095519221746003;-0.2245359592483594
1;-0.6468253017386847;111.78814934847648;0.42113328267607775;-0.1715631470933818
1;-0.6650094667968062;103.9361918734521;0.297233934677446;-0.12176609458881862
1;-0.6573879389201893;111.3651762120864;0.24268986543311794;-0.0827309973866624
1;-0.5657719196738177;77.32697700677916;0.41740221121283466;-0.1841507435278144
1;-0.7263723935618579;94.31884817319495;0.24995317010678977;-0.09218996619396608
1;-0.4741895968446031;78.56413527151838;0.4510286083417152;-0.18572070182704215
1;-0.5213694133042022;63.66709938876705;0.33738276285659435;-0.08345793831969088
1;-0.7118061325486551;105.05866129047071;0.12146207341649876;-0.02045206147535094
1;-0.4779229370538864;64.57993188353397;0.1477775723159714;0.024799237623936057
1;-0.6903243059638756;104.741605327357;0.2354857795801594;-0.05502192890294944
1;-0.5946787906430878;65.1468409936405;0.19670313256747515;-0.036632849360156115
1;-0.6410367450861552;95.39085027638367;0.2216921899357677;-0.06599579191912075
1;-0.7298151319654881;123.56481098441921;0.21886685527401206;-0.06015630098588673
1;-0.5370748211033642;74.0515379486084;0.4112272034883499;-0.12963646242022514
1;-0.5847356928482889;104.64144976176912;0.5281249698665407;-0.24671402632717102
1;-0.6665576034464127;103.12256322813428;0.2069872643583077;-0.061772282142961814
1;-0.7219863541793545;105.76363506261531;0.15544861507311508;-0.03954516415573852
1;-0.6547698762502756;121.58804960508604;0.20916693704622286;-0.07070494074005264
1;-0.5185573361291341;65.75612073041955;0.3829137993102171;-0.09761606160152171
1;-0.7580997072049042;87.91338587518948;0.4258460762785442;-0.17494259713523425
1;-0.7083578893631609;91.1837485240914;0.36952371991168687;-0.12574900196571098
1;-0.5958837756644124;102.8855248418983;0.4415605927003179;-0.1778475193729723
1;-0.624653978517692;113.98179985495175;0.3384722730153287;-0.12489560769019623
1;-0.5987211809029899;95.81574765535501;0.46041693286343405;-0.2023603234802767
1;-0.6601514339155794;107.49248850073799;0.4201398222959003;-0.16724318792552048
1;-0.688850767388115;110.21719836132992;0.3218074254004278;-0.1214627658130388
1;-0.6584688577008276;109.35549713735358;0.47250438905876646;-0.21460571962089117
1;-0.6269301641879119;104.86396537240095;0.1417603719407531;-0.019593691471670793
1;-0.5257750966120511;82.09216278791428;0.4373416241724044;-0.16094699144014157
1;-0.6743916140324404;86.35557203227971;0.19205271883481215;-0.03588987112387407
1;-0.6175973167394133;61.20130400354049;0.2856885311234459;-0.038432160880156184
1;-0.6620103009045124;80.16197845853608;0.23290643842633943;-0.04857866601328012
1;-0.6407560927072012;63.8240390623236;0.20922047104363498;-0.02149548661771279
1;-0.6671386878855907;114.98237392676138;0.2547465266972563;-0.07543045434638532
1;-0.6289253930511479;64.08641714722145;0.29910908338706227;-0.0800150053394347
1;-0.5831328421552605;77.22060116206374;0.44194157992567973;-0.18543132512925942
1;-0.6897656202018261;103.6907788696289;0.39454128974676134;-0.15789649891853333
1;-0.6322325335717515;73.91999536648132;0.3832311756386046;-0.12316426968818792
1;-0.6287896411498051;94.17651340639483;0.48481615985239845;-0.21840704897265842
1;-0.6179679753688666;80.23924325796274;0.43484097971366004;-0.16673952472897677
1;-0.6461165064235324;90.74820526359008;0.47731607138496085;-0.2084788001459284
1;-0.6347875481804475;76.99941835213971;0.43635059845763324;-0.173439164262339
1;-0.7062912010785305;120.3776301759662;0.3066295212642713;-0.11686649427847993
1;-0.6367978308841867;92.77343454900777;0.4824545539493831;-0.19965671547600683
1;-0.6280722658460339;76.147542933623;0.4370554232348998;-0.15936219870733717
1;-0.7396493319309119;115.12850272438743;0.48187567320736974;-0.21378762758139408
1;-0.7459949216041236;109.78149621425531;0.49915492679828255;-0.23902506566582582
1;-0.7248049777348836;117.44129376220702;0.4088284225861232;-0.1715913870135943
1;-0.7990895183659597;138.0690001378076;0.27202746105941744;-0.10003075260630052
1;-0.5727016258026636;94.25078154773247;0.43553076264863533;-0.16301234789861743
1;-0.7064487682794457;110.97441101074219;0.45606695860624313;-0.20911841589345861
1;-0.7045544953081742;118.41628357301275;0.49095853361259983;-0.2149954476210487
1;-0.5591515923660039;64.65197723012575;0.3061867311439464;-0.05916622237623735
1;-0.639053570548435;100.04872621937565;0.5129254395986186;-0.25068056512949877
1;-0.5298640204363898;115.7537727774006;0.4950039117711864;-0.21400647855376545
1;-0.6805031940812978;87.03294262087722;0.4748576961086886;-0.19795479851340816
1;-0.5749922581017017;69.58415431361044;0.44976318665363824;-0.17672607089791978
1;-0.7082592495717108;92.9052067399025;0.5283642709255219;-0.2528135369066149
1;-0.6148765424993586;79.6632938487007;0.5314743945942842;-0.2573953788070118
1;-0.7034328456435884;113.07793124451929;0.47653479381483427;-0.19434473604267957
1;-0.7293577930201655;109.6582825370457;0.5008932481123054;-0.24045197035955346
1;-0.6233958487256119;107.0434671766493;0.5147269439962175;-0.24352116666899787
1;-0.7385098821956848;114.68361163530193;0.498135401210824;-0.238050037292672
1;-0.6229811523022258;106.66706824733032;0.4945733283616145;-0.2413021862399277
1;-0.7855738784195087;141.79747954202355;0.26019091165940694;-0.09586249729362104
2;-0.09577505140652208;124.06423658546012;-0.695091299930994;0.2186972552136022
2;-0.20370342840381472;127.86320023425073;-0.6767503135970759;0.2199619785458775
2;-0.8637843907695927;103.52417661065925;0.43176951555356585;-0.20325191033213105
2;-0.8538539355297035;88.53584517780533;0.4856095938940673;-0.23543733464516806
2;-0.86847019832839;90.6133453081239;0.47357557760844443;-0.2334187612780985
2;-0.8317774523948801;84.02878905986917;0.4787217481382962;-0.23518294057455555
2;-0.8638476210971211;88.7238623685615;0.4753198188404704;-0.23265978631585144
2;-0.8464508131965176;91.3950186090155;0.46609450778463385;-0.2241705738744893
2;-0.860932304532127;103.27183360547092;0.42857970917119387;-0.20110935770568594
2;-0.8590837773625497;93.41466884259825;0.462300430983305;-0.22749706281831972
2;-0.8738535737991333;105.59014465332031;0.4115304811000824;-0.19171995627880095
2;-0.8523440961151907;101.77691480156243;0.4619560612422523;-0.22443946811701274
2;-0.860932629612776;88.75533067263089;0.45925309400145825;-0.21838467645530518
2;-0.860789582954617;106.57769625205694;0.4212858759042785;-0.2000860815911781
2;-0.8643744160090724;90.7433224339639;0.47439898346220294;-0.2320040113502933
2;-0.8618316923806427;106.62879922849322;0.4203634092567164;-0.1983059069158834
2;-0.8736716590675653;100.05938989975873;0.44251887529504064;-0.2124378107536852
2;-0.8602999478090004;83.8558557228964;0.4816723793256478;-0.23501261861109343
2;-0.853118367464162;101.39837094318078;0.424489095981019;-0.19934280535590324
2;-0.8662657538371689;88.7604123528907;0.47086488753048633;-0.22656279405636184
2;-0.8616544707356212;94.52508512835637;0.4725321546614727;-0.2271637599741187
2;-0.8532687522116161;86.64716429937454;0.4850025659515744;-0.23703857411940893
2;-0.8644443726479858;88.95405234430069;0.4783263185568023;-0.23790272084393896
2;-0.8655626751758434;98.77917583221539;0.43785165185077424;-0.21011856745188484
2;-0.8623768053672932;100.08115341751663;0.4479335120430699;-0.21515132348846505
2;-0.858427518714558;91.27114873712713;0.45316385502165013;-0.21846313311295076
